edge_index,edge_rarity,src_out_degree,dst_in_degree,src_fan_out,normalized_weight,is_self_loop,is_user_edge,is_ntlm,is_network_logon,auth_success,is_unusual_dst_port,is_ephemeral,protocol_rarity,byte_per_packet_ratio,duration_z_score
24600,1.0,447,2,0.3425287356321839,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
24601,0.07142857142857142,345,3,0.2070828331332533,0.08496732026143791,0,0,0,0,0,0,0,0.8517805582290664,0.6516450822541127,-0.4893793415612123
24602,0.3333333333333333,202,2,0.19128787878787878,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.5492649632481624,-0.4893793415612123
24603,1.0,380,4,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9061953097654882,-0.4893793415612123
24604,1.0,380,1,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5665033251662583,-0.4893793415612123
24605,1.0,380,2,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5665033251662583,-0.4314033638814149
24606,1.0,174,2,0.19099890230515917,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.4382363013155462
24607,1.0,2,737,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8281414070703536,0.4382363013155462
24608,1.0,4,409,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.902257612880644,2.989179319226632
24609,1.0,5,409,0.8333333333333334,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8645432271613581,2.989179319226632
24610,1.0,4,409,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8663808190409521,3.0471552969064293
24611,1.0,1,872,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8525551277563879,-0.4893793415612123
24612,0.07692307692307693,3,2,0.5,0.0784313725490196,0,0,0,0,0,0,0,0.8517805582290664,0.4363843192159608,-0.4893793415612123
24613,0.07692307692307693,2,3,0.5,0.0784313725490196,0,0,0,0,0,0,0,0.8517805582290664,0.26697584879243963,-0.4893793415612123
24614,1.0,310,1,0.2622673434856176,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8513300665033252,-0.4893793415612123
24615,0.2,345,7,0.2070828331332533,0.026143790849673203,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24616,0.05555555555555555,129,7,0.1422271223814774,0.1111111111111111,0,0,0,0,0,0,0,0.8517805582290664,0.6979348967448372,-0.4893793415612123
24617,0.05555555555555555,6,778,0.46153846153846156,0.1111111111111111,0,0,0,0,0,0,0,0.2358911540817219,0.8743437171858593,-0.4893793415612123
24618,0.2,6,1321,0.46153846153846156,0.026143790849673203,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24619,1.0,310,1,0.2622673434856176,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.20633239059635658
24620,1.0,2,778,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8215785789289465,0.4382363013155462
24621,1.0,129,2,0.1422271223814774,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.4382363013155462
24622,0.5,6,409,0.6,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8893944697234861,-0.4893793415612123
24623,0.125,4,778,0.5,0.0457516339869281,0,0,0,0,0,0,0,0.8517805582290664,0.7524501225061253,-0.4893793415612123
24624,0.3333333333333333,2,409,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.8887819390969548,-0.4893793415612123
24625,1.0,115,3,0.5111111111111111,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9527476373818691,-0.4893793415612123
24626,0.5,3,735,0.75,0.006535947712418301,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24627,0.25,3,322,0.75,0.0196078431372549,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24628,0.125,129,4,0.1422271223814774,0.0457516339869281,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24629,1.0,380,4,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5564403220161008,-0.4893793415612123
24630,0.5,380,2,0.4816223067173637,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5564403220161008,-0.4893793415612123
24631,1.0,6,110,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7992649632481624,-0.4893793415612123
24632,1.0,380,1,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5308015400770039,-0.4314033638814149
24633,1.0,7,566,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7121981099054953,0.09038043523676176
24634,1.0,1,566,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7241862093104655,0.09038043523676176
24635,1.0,1,559,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8160658032901645,0.14835641291655918
24636,1.0,2,559,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8037276863843192,0.264308368276154
24637,1.0,310,2,0.2622673434856176,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.3222843459559514
24638,1.0,202,4,0.19128787878787878,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7747637381869094,0.3802603236357488
24639,1.0,566,7,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9883619180959048,-0.19949945316222528
24640,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9206335316765838,-0.14152347548242786
24641,1.0,566,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9883619180959048,-0.14152347548242786
24642,1.0,1,409,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8979698984949247,3.0471552969064293
24643,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8956947847392369,-0.02557152012283305
24644,0.25,2,559,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.37871893594679734,-0.4893793415612123
24645,0.5,2,566,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.37871893594679734,-0.4893793415612123
24646,0.5,3,566,0.42857142857142855,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.6127931396569829,-0.4893793415612123
24647,1.0,3,255,0.5,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.4893793415612123
24648,0.2,3,1321,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.8517805582290664,0.7412495624781239,-0.4893793415612123
24649,1.0,2,9,1.0,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5672908645432272,-0.4893793415612123
24650,0.5,3,865,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24651,0.25,559,2,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.484249212460623,-0.4893793415612123
24652,0.2,559,2,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.484249212460623,-0.4893793415612123
24653,0.5,566,2,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.49737486874343717,-0.4893793415612123
24654,0.5,566,4,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5276513825691285,-0.4893793415612123
24655,0.3333333333333333,566,2,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.49737486874343717,-0.4893793415612123
24656,0.25,53,6,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.4423346167308365,-0.4893793415612123
24657,0.3333333333333333,2,566,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.38851942597129857,-0.4893793415612123
24658,0.2,2,559,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.38851942597129857,-0.4893793415612123
24659,1.0,10,255,0.5263157894736842,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.4893793415612123
24660,1.0,249,3,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24661,1.0,249,9,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24662,1.0,249,7,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24663,0.25,6,53,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.7621631081554078,-0.4893793415612123
24664,0.5,243,3,0.21931407942238268,0.006535947712418301,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24665,0.0625,161,7,0.17127659574468085,0.09803921568627451,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24666,0.25,345,3,0.2070828331332533,0.0196078431372549,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24667,1.0,380,2,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5564403220161008,-0.4893793415612123
24668,1.0,6,255,0.46153846153846156,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.5072628631431572,-0.4893793415612123
24669,0.0625,6,779,0.46153846153846156,0.09803921568627451,0,0,0,0,0,0,0,0.8517805582290664,0.7581379068953448,-0.4893793415612123
24670,0.5,2,409,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8899194959747987,-0.4314033638814149
24671,1.0,1,1321,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8281414070703536,0.14835641291655918
24672,1.0,3,559,0.75,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8383794189709486,0.14835641291655918
24673,1.0,345,1,0.2070828331332533,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.14835641291655918
24674,1.0,243,9,0.21931407942238268,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5997549877493875,0.3222843459559514
24675,1.0,202,9,0.19128787878787878,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5981799089954498,0.3222843459559514
24676,1.0,243,7,0.21931407942238268,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7747637381869094,0.3802603236357488
24677,1.0,6,865,0.46153846153846156,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8402170108505426,0.3802603236357488
24678,0.5,115,7,0.5111111111111111,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.941809590479524,1.7716837879508867
24679,0.5,6,110,0.46153846153846156,0.006535947712418301,0,0,0,0,0,1,0,0.2358911540817219,0.7336366818340917,1.7716837879508867
24680,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9152082604130206,-0.08354749780263046
24681,1.0,3,255,0.5,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.4893793415612123
24682,0.5,5,559,0.8333333333333334,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.597392369618481,-0.4893793415612123
24683,0.5,559,1,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5224011200560028,-0.4893793415612123
24684,0.5,566,1,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5224011200560028,-0.4893793415612123
24685,0.5,1,872,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24686,1.0,249,3,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24687,0.5,310,1,0.2622673434856176,0.006535947712418301,0,0,0,0,0,0,0,0.9123282876892116,0.35133006650332516,-0.4893793415612123
24688,1.0,380,8,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5665033251662583,-0.4893793415612123
24689,0.5,2,566,0.6666666666666666,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.607980399019951,-0.4893793415612123
24690,0.5,152,2,0.5117845117845118,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8084529226461323,-0.4314033638814149
24691,0.5,3,145,0.6,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.7906020301015051,-0.4314033638814149
24692,1.0,1,559,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8412670633531677,0.09038043523676176
24693,0.5,4,2,0.5714285714285714,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.2685509275463773,1.539779877231697
24694,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9152082604130206,-0.14152347548242786
24695,1.0,7,409,0.4666666666666667,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8621806090304516,2.989179319226632
24696,0.5,559,1,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5276513825691285,-0.4893793415612123
24697,0.25,122,6,0.1423570595099183,0.0196078431372549,0,0,0,0,0,0,0,0.8517805582290664,0.6516450822541127,-0.4893793415612123
24698,0.5,152,1,0.5117845117845118,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8084529226461323,-0.4893793415612123
24699,0.5,2,145,0.6666666666666666,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.7906020301015051,-0.4893793415612123
24700,1.0,380,1,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5564403220161008,-0.4893793415612123
24701,0.5,1,559,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.597392369618481,-0.4893793415612123
24702,0.5,7,110,0.5384615384615384,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5889919495974799,0.09038043523676176
24703,0.5,115,6,0.5111111111111111,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5784914245712286,0.09038043523676176
24704,1.0,10,124,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8085404270213511,0.20633239059635658
24705,1.0,39,10,0.2392638036809816,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5850542527126357,0.20633239059635658
24706,1.0,22,2,0.5116279069767442,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.23416170808540426,-0.2574754308420227
24707,1.0,3,409,0.75,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8621806090304516,3.0471552969064293
24708,0.125,10,779,0.5263157894736842,0.0457516339869281,0,0,0,0,0,0,0,0.2358911540817219,0.9120581029051452,-0.4893793415612123
24709,0.5,559,4,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5131256562828141,-0.4893793415612123
24710,0.5,4,559,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.6043052152607631,-0.4893793415612123
24711,0.125,161,9,0.17127659574468085,0.0457516339869281,0,0,0,0,0,0,0,0.2358911540817219,0.9118830941547077,-0.4893793415612123
24712,1.0,345,4,0.2070828331332533,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.353955197759888,-0.4893793415612123
24713,0.3333333333333333,10,854,0.5263157894736842,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.5885544277213861,0.09038043523676176
24714,0.3333333333333333,202,9,0.19128787878787878,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.5773538676933847,0.09038043523676176
24715,0.5,7,779,0.5384615384615384,0.006535947712418301,0,0,0,0,0,1,0,0.2358911540817219,0.909957997899895,0.14835641291655918
24716,0.5,161,6,0.17127659574468085,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.7610255512775639,0.14835641291655918
24717,1.0,2,559,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8987574378718935,0.20633239059635658
24718,1.0,174,6,0.19099890230515917,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7616380819040952,1.539779877231697
24719,1.0,7,737,0.5384615384615384,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.7680259012950648,1.539779877231697
24720,1.0,559,2,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9168708435421771,-0.08354749780263046
24721,0.5,5,409,0.5555555555555556,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8885194259712985,-0.4893793415612123
24722,0.3333333333333333,310,4,0.2622673434856176,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.9946622331116556,-0.4893793415612123
24723,0.3333333333333333,129,9,0.1422271223814774,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.8750437521876093,-0.4893793415612123
24724,0.5,3,409,0.6,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.9067203360168008,-0.4893793415612123
24725,1.0,380,3,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9047952397619881,-0.4893793415612123
24726,1.0,380,4,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9449597479873993,-0.4893793415612123
24727,1.0,380,2,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9473223661183059,-0.4893793415612123
24728,1.0,2,566,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7326741337066853,0.09038043523676176
24729,1.0,10,110,0.5263157894736842,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.9091704585229261,0.14835641291655918
24730,0.5,2,566,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.6128806440322017,0.14835641291655918
24731,0.16666666666666666,4,854,0.5,0.032679738562091505,0,0,0,0,0,1,0,0.2358911540817219,0.8209660483024152,0.14835641291655918
24732,1.0,115,9,0.5111111111111111,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7610255512775639,0.14835641291655918
24733,0.1111111111111111,202,4,0.19128787878787878,0.05228758169934641,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.14835641291655918
24734,1.0,1,854,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8362793139656983,0.264308368276154
24735,1.0,202,1,0.19128787878787878,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.264308368276154
24736,1.0,174,3,0.19099890230515917,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.3222843459559514
24737,1.0,3,737,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8223661183059153,0.3222843459559514
24738,1.0,3,778,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.8298914945747288,0.3802603236357488
24739,1.0,129,3,0.1422271223814774,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.3802603236357488
24740,0.3333333333333333,2,110,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.6157682884144208,1.24989998883271
24741,0.3333333333333333,115,2,0.5111111111111111,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.5716660833041652,1.24989998883271
24742,1.0,10,735,0.5263157894736842,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.7668008400420021,1.539779877231697
24743,1.0,122,9,0.1423570595099183,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7654882744137207,1.539779877231697
24744,1.0,566,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9883619180959048,-0.19949945316222528
24745,0.3333333333333333,566,2,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.9393594679733986,-0.14152347548242786
24746,1.0,3,409,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9298214910745537,2.989179319226632
24747,0.2,8,1321,0.6666666666666666,0.026143790849673203,0,0,0,0,0,0,0,0.8517805582290664,0.7412495624781239,-0.4893793415612123
24748,1.0,380,2,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9061953097654882,-0.4893793415612123
24749,0.5,7,145,0.875,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.7906020301015051,-0.4314033638814149
24750,0.5,152,1,0.5117845117845118,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8084529226461323,-0.4314033638814149
24751,1.0,2,559,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.7030976548827441,0.09038043523676176
24752,1.0,1,566,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.815890794539727,0.20633239059635658
24753,1.0,8,255,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.3734273862016175
24754,1.0,249,4,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.3734273862016175
24755,1.0,22,1,0.5945945945945946,0.0,0,0,0,0,0,0,0,0.9123282876892116,0.4363843192159608,1.1919240111529126
24756,1.0,559,2,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9594854742737137,-0.14152347548242786
24757,1.0,8,409,0.8,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.930434021701085,2.989179319226632
24758,1.0,566,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9289464473223661,-0.08354749780263046
24759,1.0,3,145,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.784039201960098,-0.4893793415612123
24760,0.3333333333333333,4,559,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.597392369618481,-0.4893793415612123
24761,0.3333333333333333,559,4,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.5276513825691285,-0.4893793415612123
24762,0.5,559,3,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5276513825691285,-0.4893793415612123
24763,0.2,559,2,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.484249212460623,-0.4893793415612123
24764,0.5,559,1,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.5276513825691285,-0.4893793415612123
24765,0.3333333333333333,566,2,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.49737486874343717,-0.4893793415612123
24766,0.5,3,559,0.5,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.6127931396569829,-0.4893793415612123
24767,0.2,2,559,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.38851942597129857,-0.4893793415612123
24768,0.3333333333333333,2,566,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.38851942597129857,-0.4893793415612123
24769,1.0,122,1,0.1423570595099183,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.5430521526076304,-0.4893793415612123
24770,0.5,152,3,0.5117845117845118,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8084529226461323,-0.4893793415612123
24771,1.0,1,735,0.5,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4236086804340217,-0.4893793415612123
24772,1.0,380,2,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5665033251662583,-0.4893793415612123
24773,0.5,7,559,0.875,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.6127931396569829,-0.4893793415612123
24774,1.0,3,559,0.75,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8585929296464824,0.14835641291655918
24775,1.0,174,3,0.19099890230515917,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.6388694434721736,0.3222843459559514
24776,1.0,3,737,0.5,0.0,0,0,0,0,0,1,0,0.2358911540817219,0.835666783339167,0.3222843459559514
24777,0.2,310,2,0.2622673434856176,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.5870668533426672,-0.3154514085218201
24778,1.0,559,1,0.5,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.9168708435421771,-0.14152347548242786
24779,1.0,3,409,0.6,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.8623556177808891,2.989179319226632
24780,0.3333333333333333,2,566,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.35535526776338816,-0.4893793415612123
24781,0.16666666666666666,2,559,0.5,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.37329366468323416,-0.4893793415612123
24782,0.16666666666666666,559,2,0.5,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.484249212460623,-0.4893793415612123
24783,0.2,559,2,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.484249212460623,-0.4893793415612123
24784,0.3333333333333333,566,2,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.49737486874343717,-0.4893793415612123
24785,0.3333333333333333,566,2,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.49737486874343717,-0.4893793415612123
24786,0.2,2,559,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.37871893594679734,-0.4893793415612123
24787,0.3333333333333333,2,566,0.5,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.37329366468323416,-0.4893793415612123
24788,1.0,249,3,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24789,0.3333333333333333,310,1,0.2622673434856176,0.013071895424836602,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24790,0.25,345,4,0.2070828331332533,0.0196078431372549,0,0,0,0,0,0,0,0.8517805582290664,0.6516450822541127,-0.4893793415612123
24791,0.25,345,3,0.2070828331332533,0.0196078431372549,0,0,0,0,0,0,0,0.8517805582290664,0.6890094504725236,-0.4893793415612123
24792,1.0,380,4,0.4816223067173637,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.5404270213510676,-0.4893793415612123
24793,1.0,3,255,0.5,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.4893793415612123
24794,1.0,310,1,0.2622673434856176,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.3523801190059503,-0.4314033638814149
24795,0.5,5,409,0.5555555555555556,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.9095204760238011,-0.4314033638814149
24796,1.0,2,21,0.6666666666666666,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.26443822191109556,-0.2574754308420227
24797,1.0,22,1,0.5116279069767442,0.0,0,0,0,0,0,0,0,0.2358911540817219,0.23416170808540426,-0.2574754308420227
24798,0.3333333333333333,6,1321,0.5454545454545454,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.8168533426671334,-0.4893793415612123
24799,1.0,6,854,0.5454545454545454,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.7581379068953448,-0.4893793415612123
24800,1.0,2,255,0.5,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4214210710535527,-0.4893793415612123
24801,0.2,2,1321,0.5,0.026143790849673203,0,0,0,0,0,0,0,0.8517805582290664,0.7412495624781239,-0.4893793415612123
24802,1.0,249,2,0.49404761904761907,0.0,0,0,0,0,0,0,0,0.8517805582290664,0.4605355267763388,-0.4893793415612123
24803,0.25,243,4,0.21931407942238268,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.8542177108855443,-0.4893793415612123
24804,0.14285714285714285,243,3,0.21931407942238268,0.0392156862745098,0,0,0,0,0,0,0,0.8517805582290664,0.6516450822541127,-0.4893793415612123
24805,0.16666666666666666,161,3,0.17127659574468085,0.032679738562091505,0,0,0,0,0,0,0,0.8517805582290664,0.6516450822541127,-0.4893793415612123
24806,0.25,4,865,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.7934896744837242,-0.4893793415612123
24807,0.25,4,854,0.5,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.7921771088554428,-0.4893793415612123
