src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time,protocol,src_port,dst_port,pkt_count,byte_count,duration
C706,C5026,flow,,,,,147436.0,2,147436.0,147665.0,6.0,80.0,N1330,7.0,4114.0,0.0
C11926,C706,flow,,,,,147436.0,2,147436.0,147527.0,6.0,N1329,80.0,7.0,2956.0,1.0
C706,C11926,flow,,,,,147436.0,1,147436.0,,6.0,80.0,N1329,4.0,511.0,1.0
C706,C2202,flow,,,,,147436.0,1,147436.0,,6.0,80.0,N1280,4.0,515.0,1.0
C10865,C1685,flow,,,,,147436.0,1,147436.0,,6.0,N8917,N105,6.0,1213.0,10.0
C23679,C13972,flow,,,,,147436.0,1,147436.0,,1.0,N238,N202,30.0,2520.0,29.0
C1685,C10865,flow,,,,,147436.0,1,147436.0,,6.0,N105,N8917,4.0,2755.0,6.0
C2202,C706,flow,,,,,147436.0,1,147436.0,,6.0,N1280,80.0,8.0,3013.0,61.0
C1685,C2189,flow,,,,,147437.0,2,147437.0,147437.0,6.0,N105,2053.0,4.0,410.0,0.0
C2189,C1685,flow,,,,,147437.0,2,147437.0,147437.0,6.0,2053.0,N105,5.0,843.0,0.0
C4210,C5720,flow,,,,,147437.0,2,147437.0,147437.0,1.0,N238,N202,1.0,60.0,0.0
C528,C15245,flow,,,,,147437.0,12,147437.0,147504.0,17.0,389.0,N1353,1.0,193.0,0.0
C706,C1220,flow,,,,,147437.0,1,147437.0,,6.0,80.0,N1282,6.0,4082.0,0.0
C6398,C1685,flow,,,,,147437.0,1,147437.0,,6.0,N19093,N105,6.0,1222.0,10.0
C15763,C1685,flow,,,,,147437.0,1,147437.0,,6.0,N19232,N105,9.0,3253.0,11.0
C23679,C21424,flow,,,,,147437.0,1,147437.0,,1.0,N238,N202,30.0,2520.0,29.0
C17705,C5720,flow,,,,,147437.0,2,147437.0,147556.0,6.0,N1335,445.0,16.0,1704.0,57.0
C5720,C17705,flow,,,,,147437.0,2,147437.0,147556.0,6.0,445.0,N1335,10.0,920.0,57.0
C1685,C6398,flow,,,,,147437.0,1,147437.0,,6.0,N105,N19093,4.0,2755.0,6.0
C1220,C706,flow,,,,,147437.0,1,147437.0,,6.0,N1282,80.0,8.0,3503.0,60.0
C1685,C15763,flow,,,,,147437.0,1,147437.0,,6.0,N105,N19232,6.0,2980.0,7.0
C11292,C4174,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,2.0,156.0,0.0
C14204,C4920,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,1.0,78.0,0.0
C1685,C22270,flow,,,,,147438.0,5,147438.0,147445.0,6.0,N105,N19810,4.0,372.0,0.0
C1685,C2465,flow,,,,,147438.0,2,147438.0,147438.0,6.0,N105,N11740,4.0,414.0,0.0
C1685,C24954,flow,,,,,147438.0,5,147438.0,147441.0,6.0,N105,N10644,4.0,372.0,0.0
C1707,C22270,flow,,,,,147438.0,1,147438.0,,6.0,N105,N7657,4.0,376.0,0.0
C1707,C24954,flow,,,,,147438.0,3,147438.0,147438.0,6.0,N105,N12762,4.0,376.0,0.0
C17459,C529,flow,,,,,147438.0,39,147438.0,147589.0,17.0,N1376,389.0,1.0,235.0,0.0
C17459,C625,flow,,,,,147438.0,2,147438.0,147439.0,17.0,N1384,389.0,1.0,170.0,0.0
C17459,C457,flow,,,,,147438.0,2,147438.0,147439.0,17.0,N1420,389.0,1.0,192.0,0.0
C22270,C1685,flow,,,,,147438.0,5,147438.0,147445.0,6.0,N19810,N105,6.0,430.0,0.0
C22270,C1707,flow,,,,,147438.0,1,147438.0,,6.0,N7657,N105,6.0,430.0,0.0
C2465,C1685,flow,,,,,147438.0,2,147438.0,147438.0,6.0,N11740,N105,5.0,856.0,0.0
C24954,C1685,flow,,,,,147438.0,5,147438.0,147441.0,6.0,N10644,N105,6.0,430.0,0.0
C24954,C1707,flow,,,,,147438.0,3,147438.0,147438.0,6.0,N12762,N105,7.0,482.0,0.0
C4174,C11292,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,2.0,180.0,0.0
C457,C17459,flow,,,,,147438.0,2,147438.0,147439.0,17.0,389.0,N1420,1.0,191.0,0.0
C467,C11496,flow,,,,,147438.0,2,147438.0,147439.0,17.0,389.0,N1386,1.0,193.0,0.0
C4920,C14204,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,1.0,84.0,0.0
C528,C3309,flow,,,,,147438.0,2,147438.0,147591.0,6.0,389.0,N5043,6.0,788.0,0.0
C529,C17459,flow,,,,,147438.0,39,147438.0,147589.0,17.0,389.0,N1376,1.0,191.0,0.0
C625,C17459,flow,,,,,147438.0,2,147438.0,147439.0,17.0,389.0,N1384,1.0,204.0,0.0
C706,C13976,flow,,,,,147438.0,1,147438.0,,6.0,80.0,N1377,4.0,511.0,1.0
C15045,C1707,flow,,,,,147438.0,1,147438.0,,6.0,N18963,N105,6.0,1223.0,10.0
C529,C10510,flow,,,,,147438.0,1,147438.0,,6.0,445.0,N1338,9.0,1653.0,10.0
C737,C1707,flow,,,,,147438.0,1,147438.0,,6.0,N28484,N105,6.0,1222.0,10.0
C10572,C2109,flow,,,,,147438.0,1,147438.0,,6.0,N9235,445.0,13.0,4236.0,11.0
C2109,C10572,flow,,,,,147438.0,1,147438.0,,6.0,445.0,N1372,9.0,1653.0,11.0
C11496,C625,flow,,,,,147438.0,1,147438.0,,6.0,N13436,445.0,13.0,4220.0,14.0
C625,C11496,flow,,,,,147438.0,1,147438.0,,6.0,445.0,N1385,9.0,1653.0,14.0
C14204,C4174,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,3.0,234.0,19.0
C4174,C14204,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,3.0,264.0,19.0
C14938,C4174,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,2.0,156.0,2.0
C4174,C14938,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,2.0,180.0,2.0
C706,C1294,flow,,,,,147438.0,1,147438.0,,6.0,80.0,N1378,8.0,723.0,2.0
C17459,C4174,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,6.0,576.0,47.0
C4174,C17459,flow,,,,,147438.0,1,147438.0,,17.0,137.0,137.0,6.0,540.0,47.0
C1707,C15045,flow,,,,,147438.0,1,147438.0,,6.0,N105,N18963,4.0,2762.0,5.0
C1707,C737,flow,,,,,147438.0,1,147438.0,,6.0,N105,N28484,4.0,2762.0,6.0
C1294,C706,flow,,,,,147438.0,1,147438.0,,6.0,N1378,80.0,11.0,6878.0,62.0
C1065,C17459,flow,,,,,147439.0,3,147439.0,147455.0,17.0,389.0,N1388,1.0,202.0,0.0
C14818,C231,flow,,,,,147439.0,2,147439.0,147529.0,6.0,N1364,N1365,11.0,6067.0,0.0
C15445,C4920,flow,,,,,147439.0,1,147439.0,,17.0,137.0,137.0,1.0,78.0,0.0
C1685,C24710,flow,,,,,147439.0,6,147439.0,147442.0,6.0,N105,N13866,4.0,372.0,0.0
C1707,C24710,flow,,,,,147439.0,3,147439.0,147439.0,6.0,N105,N21760,4.0,376.0,0.0
C17459,C1065,flow,,,,,147439.0,3,147439.0,147455.0,17.0,N1388,389.0,1.0,170.0,0.0
C17459,C2109,flow,,,,,147439.0,9,147439.0,147472.0,17.0,N1422,389.0,1.0,191.0,0.0
C1973,C263,flow,,,,,147439.0,4,147439.0,147439.0,6.0,80.0,N14026,5.0,452.0,0.0
C2109,C17459,flow,,,,,147439.0,9,147439.0,147472.0,17.0,389.0,N1422,1.0,193.0,0.0
C231,C14818,flow,,,,,147439.0,1,147439.0,,6.0,N1365,N1364,7.0,3334.0,0.0
C24710,C1685,flow,,,,,147439.0,6,147439.0,147442.0,6.0,N13866,N105,6.0,420.0,0.0
C24710,C1707,flow,,,,,147439.0,3,147439.0,147439.0,6.0,N21760,N105,6.0,430.0,0.0
C25715,C4174,flow,,,,,147439.0,1,147439.0,,17.0,N1362,137.0,1.0,78.0,0.0
C263,C1973,flow,,,,,147439.0,4,147439.0,147439.0,6.0,N14026,80.0,7.0,1702.0,0.0
C4174,C25715,flow,,,,,147439.0,1,147439.0,,17.0,137.0,N1362,1.0,90.0,0.0
C4920,C15445,flow,,,,,147439.0,1,147439.0,,17.0,137.0,137.0,1.0,84.0,0.0
C706,C576,flow,,,,,147439.0,1,147439.0,,6.0,80.0,N702,7.0,4131.0,0.0
C706,C984,flow,,,,,147439.0,2,147439.0,147573.0,6.0,80.0,N1380,4.0,515.0,0.0
C706,C14698,flow,,,,,147439.0,1,147439.0,,6.0,80.0,N1389,8.0,4322.0,1.0
C10852,C1685,flow,,,,,147439.0,1,147439.0,,6.0,N323,N105,6.0,1213.0,10.0
C13638,C1707,flow,,,,,147439.0,1,147439.0,,6.0,N1541,N105,12.0,7313.0,10.0
C1562,C1707,flow,,,,,147439.0,1,147439.0,,6.0,N8698,N105,6.0,1222.0,10.0
C746,C1707,flow,,,,,147439.0,1,147439.0,,6.0,N10368,N105,6.0,1213.0,10.0
C12820,C1707,flow,,,,,147439.0,1,147439.0,,6.0,N15272,N105,13.0,6109.0,12.0
C9758,C585,flow,,,,,147439.0,1,147439.0,,6.0,N20454,445.0,96.0,16360.0,16.0
C528,C8071,flow,,,,,147439.0,8,147439.0,147476.0,1.0,N202,N202,13.0,6666.0,37.0
C15445,C4174,flow,,,,,147439.0,1,147439.0,,17.0,137.0,137.0,3.0,234.0,49.0
C4174,C15445,flow,,,,,147439.0,1,147439.0,,17.0,137.0,137.0,3.0,264.0,49.0
C1685,C10852,flow,,,,,147439.0,1,147439.0,,6.0,N105,N323,4.0,2755.0,5.0
C1707,C1562,flow,,,,,147439.0,1,147439.0,,6.0,N105,N8698,4.0,2762.0,5.0
C1707,C13638,flow,,,,,147439.0,1,147439.0,,6.0,N105,N1541,7.0,3033.0,6.0
C1707,C746,flow,,,,,147439.0,1,147439.0,,6.0,N105,N10368,4.0,2762.0,6.0
C576,C706,flow,,,,,147439.0,1,147439.0,,6.0,N702,80.0,9.0,4117.0,60.0
C984,C706,flow,,,,,147439.0,2,147439.0,147573.0,6.0,N1380,80.0,8.0,3015.0,60.0
C14698,C706,flow,,,,,147439.0,1,147439.0,,6.0,N1389,80.0,9.0,3943.0,61.0
C1707,C12820,flow,,,,,147439.0,1,147439.0,,6.0,N105,N15272,9.0,3260.0,8.0
C1065,C5672,flow,,,,,147440.0,1,147440.0,,17.0,389.0,N1392,1.0,117.0,0.0
C16555,C4174,flow,,,,,147440.0,1,147440.0,,17.0,137.0,137.0,2.0,192.0,0.0
C16764,C612,flow,,,,,147440.0,8,147440.0,147442.0,17.0,N1413,389.0,1.0,191.0,0.0
C1973,C3732,flow,,,,,147440.0,4,147440.0,147440.0,6.0,80.0,N14642,5.0,448.0,0.0
C3007,C4174,flow,,,,,147440.0,1,147440.0,,17.0,137.0,137.0,2.0,156.0,0.0
C3007,C586,flow,,,,,147440.0,7,147440.0,147440.0,17.0,138.0,138.0,1.0,206.0,0.0
C3732,C1973,flow,,,,,147440.0,4,147440.0,147440.0,6.0,N14642,80.0,7.0,1710.0,0.0
C4174,C16555,flow,,,,,147440.0,1,147440.0,,17.0,137.0,137.0,2.0,180.0,0.0
C4174,C3007,flow,,,,,147440.0,1,147440.0,,17.0,137.0,137.0,2.0,180.0,0.0
C528,C14247,flow,,,,,147440.0,2,147440.0,147509.0,17.0,389.0,N1426,1.0,195.0,0.0
C5672,C1065,flow,,,,,147440.0,1,147440.0,,17.0,N1392,389.0,1.0,80.0,0.0
C586,C3007,flow,,,,,147440.0,6,147440.0,147440.0,6.0,139.0,N3213,10.0,1535.0,0.0
C612,C16764,flow,,,,,147440.0,8,147440.0,147442.0,17.0,389.0,N1413,1.0,191.0,0.0
C4202,C5030,flow,,,,,147440.0,2,147440.0,147541.0,6.0,N1402,443.0,6.0,1578.0,1.0
C5030,C4202,flow,,,,,147440.0,2,147440.0,147541.0,6.0,443.0,N1402,5.0,1481.0,1.0
C4390,C1707,flow,,,,,147440.0,1,147440.0,,6.0,N22728,N105,9.0,2988.0,11.0
C467,C10843,flow,,,,,147440.0,1,147440.0,,6.0,445.0,N1428,10.0,1737.0,11.0
C586,C10843,flow,,,,,147440.0,1,147440.0,,6.0,445.0,N1427,10.0,1951.0,11.0
C12983,C706,flow,,,,,147440.0,2,147440.0,147440.0,6.0,N1411,80.0,48.0,45167.0,14.0
C706,C12983,flow,,,,,147440.0,4,147440.0,147603.0,6.0,80.0,N1411,25.0,2594.0,14.0
C11342,C457,flow,,,,,147440.0,2,147440.0,147541.0,6.0,N10271,445.0,13.0,5184.0,15.0
C11342,C5720,flow,,,,,147440.0,1,147440.0,,6.0,N10273,445.0,10.0,3028.0,15.0
C457,C11342,flow,,,,,147440.0,2,147440.0,147541.0,6.0,445.0,N1391,9.0,1905.0,15.0
C5720,C11342,flow,,,,,147440.0,1,147440.0,,6.0,445.0,N1399,6.0,1048.0,15.0
C585,C11342,flow,,,,,147440.0,2,147440.0,147624.0,6.0,445.0,N883,20.0,2965.0,15.0
C625,C11342,flow,,,,,147440.0,1,147440.0,,6.0,445.0,N1397,9.0,1667.0,15.0
C16764,C467,flow,,,,,147440.0,8,147440.0,147670.0,6.0,N105,N97,17.0,5931.0,32.0
C467,C16764,flow,,,,,147440.0,8,147440.0,147670.0,6.0,135.0,N127,6.0,800.0,32.0
C1707,C4390,flow,,,,,147440.0,1,147440.0,,6.0,N105,N22728,6.0,2982.0,6.0
C13705,C625,flow,,,,,147441.0,8,147441.0,147441.0,6.0,N10445,389.0,10.0,3106.0,0.0
C13705,C2109,flow,,,,,147441.0,5,147441.0,147442.0,6.0,N43632,389.0,14.0,3731.0,0.0
C15104,C586,flow,,,,,147441.0,4,147441.0,147442.0,6.0,N7948,389.0,9.0,2716.0,0.0
C16764,C586,flow,,,,,147441.0,2,147441.0,147441.0,1.0,N238,N202,2.0,120.0,0.0
C2109,C13705,flow,,,,,147441.0,5,147441.0,147442.0,6.0,389.0,N43632,11.0,6942.0,0.0
C586,C15104,flow,,,,,147441.0,4,147441.0,147442.0,6.0,389.0,N7948,8.0,1789.0,0.0
C586,C16764,flow,,,,,147441.0,2,147441.0,147441.0,1.0,N202,N202,2.0,120.0,0.0
C625,C13705,flow,,,,,147441.0,8,147441.0,147441.0,6.0,389.0,N10445,8.0,1865.0,0.0
C625,C15104,flow,,,,,147441.0,7,147441.0,147468.0,1.0,N202,N202,3.0,166.0,0.0
C706,C165,flow,,,,,147441.0,1,147441.0,,6.0,80.0,N1414,4.0,515.0,0.0
C13705,C457,flow,,,,,147441.0,1,147441.0,,6.0,N498,445.0,145.0,29412.0,39.0
C457,C13705,flow,,,,,147441.0,1,147441.0,,6.0,445.0,N498,151.0,83190.0,39.0
C11131,C17452,flow,,,,,147441.0,2,147441.0,147511.0,1.0,N1430,N202,4.0,224.0,60.0
C165,C706,flow,,,,,147441.0,1,147441.0,,6.0,N1414,80.0,8.0,3023.0,61.0
C16764,C4174,flow,,,,,147442.0,1,147442.0,,17.0,137.0,137.0,4.0,312.0,0.0
C16764,C4920,flow,,,,,147442.0,1,147442.0,,17.0,137.0,137.0,1.0,78.0,0.0
C16764,C585,flow,,,,,147442.0,4,147442.0,147562.0,6.0,N1613,139.0,8.0,2917.0,0.0
C16764,C5721,flow,,,,,147442.0,2,147442.0,147442.0,1.0,N238,N202,1.0,60.0,0.0
C2428,C586,flow,,,,,147442.0,1,147442.0,,17.0,123.0,123.0,1.0,96.0,0.0
C4174,C16764,flow,,,,,147442.0,1,147442.0,,17.0,137.0,137.0,4.0,354.0,0.0
C4920,C16764,flow,,,,,147442.0,1,147442.0,,17.0,137.0,137.0,1.0,84.0,0.0
C5721,C16764,flow,,,,,147442.0,2,147442.0,147442.0,1.0,N202,N202,1.0,60.0,0.0
C585,C16764,flow,,,,,147442.0,4,147442.0,147562.0,6.0,139.0,N1613,7.0,1124.0,0.0
C586,C2428,flow,,,,,147442.0,1,147442.0,,17.0,123.0,123.0,1.0,96.0,0.0
C625,C16258,flow,,,,,147442.0,16,147442.0,147444.0,17.0,389.0,N1614,1.0,193.0,0.0
C4193,C5030,flow,,,,,147442.0,2,147442.0,147543.0,6.0,N1617,443.0,6.0,1578.0,1.0
C5030,C4193,flow,,,,,147442.0,2,147442.0,147543.0,6.0,443.0,N1617,5.0,1481.0,1.0
C11766,C1707,flow,,,,,147442.0,1,147442.0,,6.0,N16726,N105,6.0,1223.0,10.0
C6731,C1685,flow,,,,,147442.0,1,147442.0,,6.0,N17441,N105,6.0,1223.0,10.0
C17682,C529,flow,,,,,147442.0,1,147442.0,,6.0,N21295,445.0,13.0,4217.0,15.0
C529,C17682,flow,,,,,147442.0,2,147442.0,147442.0,6.0,445.0,N1462,8.0,1352.0,15.0
C5720,C8522,flow,,,,,147442.0,2,147442.0,147668.0,6.0,445.0,N1370,70.0,43631.0,53.0
C8522,C5720,flow,,,,,147442.0,2,147442.0,147668.0,6.0,N1370,445.0,66.0,11444.0,53.0
C1685,C6731,flow,,,,,147442.0,1,147442.0,,6.0,N105,N17441,4.0,2755.0,6.0
C1707,C11766,flow,,,,,147442.0,1,147442.0,,6.0,N105,N16726,4.0,2762.0,6.0
C979,C5721,flow,,,,,147442.0,2,147442.0,147526.0,6.0,N1610,445.0,42.0,19785.0,60.0
C3538,C24735,flow,,,,,147442.0,2,147442.0,147564.0,6.0,N1652,N207,3.0,144.0,9.0
C1508,C4174,flow,,,,,147443.0,2,147443.0,147599.0,17.0,137.0,137.0,1.0,78.0,0.0
C1508,C4920,flow,,,,,147443.0,1,147443.0,,17.0,137.0,137.0,1.0,78.0,0.0
C16258,C529,flow,,,,,147443.0,5,147443.0,147443.0,17.0,N1620,389.0,1.0,191.0,0.0
C1947,C586,flow,,,,,147443.0,7,147443.0,147484.0,1.0,N238,N202,2.0,120.0,0.0
C1973,C342,flow,,,,,147443.0,4,147443.0,147443.0,6.0,80.0,N12308,5.0,452.0,0.0
C2109,C749,flow,,,,,147443.0,9,147443.0,147444.0,17.0,389.0,N1658,1.0,195.0,0.0
C342,C1973,flow,,,,,147443.0,4,147443.0,147443.0,6.0,N12308,80.0,7.0,1699.0,0.0
C4174,C1508,flow,,,,,147443.0,2,147443.0,147599.0,17.0,137.0,137.0,1.0,84.0,0.0
C4174,C6259,flow,,,,,147443.0,1,147443.0,,17.0,137.0,137.0,2.0,180.0,0.0
C4920,C1508,flow,,,,,147443.0,1,147443.0,,17.0,137.0,137.0,1.0,84.0,0.0
C5030,C13205,flow,,,,,147443.0,2,147443.0,147572.0,6.0,443.0,N1626,5.0,1493.0,0.0
C529,C16258,flow,,,,,147443.0,5,147443.0,147443.0,17.0,389.0,N1620,1.0,191.0,0.0
C586,C6259,flow,,,,,147443.0,4,147443.0,147443.0,17.0,389.0,N1623,1.0,193.0,0.0
C586,C1947,flow,,,,,147443.0,6,147443.0,147484.0,1.0,N202,N202,2.0,120.0,0.0
C6259,C4174,flow,,,,,147443.0,1,147443.0,,17.0,137.0,137.0,2.0,156.0,0.0
C6259,C586,flow,,,,,147443.0,5,147443.0,147443.0,17.0,138.0,138.0,1.0,207.0,0.0
C706,C14119,flow,,,,,147443.0,2,147443.0,147618.0,6.0,80.0,N1280,5.0,561.0,0.0
C706,C1554,flow,,,,,147443.0,1,147443.0,,6.0,80.0,N1479,7.0,4131.0,0.0
C706,C880,flow,,,,,147443.0,1,147443.0,,6.0,80.0,N1477,4.0,515.0,0.0
C749,C2109,flow,,,,,147443.0,9,147443.0,147444.0,17.0,N1658,389.0,1.0,193.0,0.0
C13205,C5030,flow,,,,,147443.0,1,147443.0,,6.0,N1626,443.0,6.0,1631.0,1.0
C14081,C1707,flow,,,,,147443.0,1,147443.0,,6.0,N6694,N105,10.0,3809.0,11.0
C625,C749,flow,,,,,147443.0,2,147443.0,147443.0,6.0,135.0,N4227,6.0,888.0,13.0
C749,C625,flow,,,,,147443.0,2,147443.0,147443.0,6.0,N15909,N690,7.0,1499.0,13.0
C16258,C2109,flow,,,,,147443.0,1,147443.0,,6.0,N919,445.0,155.0,31445.0,39.0
C2109,C16258,flow,,,,,147443.0,1,147443.0,,6.0,445.0,N919,163.0,86077.0,39.0
C14119,C706,flow,,,,,147443.0,2,147443.0,147618.0,6.0,N1280,80.0,10.0,5481.0,60.0
C1554,C706,flow,,,,,147443.0,1,147443.0,,6.0,N1479,80.0,9.0,3822.0,60.0
C880,C706,flow,,,,,147443.0,1,147443.0,,6.0,N1477,80.0,8.0,3010.0,60.0
C1707,C14081,flow,,,,,147443.0,1,147443.0,,6.0,N105,N6694,6.0,2983.0,7.0
C1135,C4174,flow,,,,,147444.0,1,147444.0,,17.0,137.0,137.0,2.0,156.0,0.0
C1135,C586,flow,,,,,147444.0,5,147444.0,147444.0,17.0,138.0,138.0,1.0,207.0,0.0
C1973,C3446,flow,,,,,147444.0,4,147444.0,147444.0,6.0,80.0,N21470,5.0,452.0,0.0
C205,C625,flow,,,,,147444.0,2,147444.0,147444.0,6.0,N25489,88.0,6.0,1806.0,0.0
C3446,C1973,flow,,,,,147444.0,4,147444.0,147444.0,6.0,N21470,80.0,7.0,1696.0,0.0
C4174,C1135,flow,,,,,147444.0,1,147444.0,,17.0,137.0,137.0,2.0,180.0,0.0
C467,C749,flow,,,,,147444.0,4,147444.0,147444.0,6.0,389.0,N2205,9.0,3220.0,0.0
C586,C1135,flow,,,,,147444.0,4,147444.0,147444.0,17.0,389.0,N1637,1.0,193.0,0.0
C625,C6643,flow,,,,,147444.0,1,147444.0,,17.0,123.0,123.0,1.0,96.0,0.0
C625,C205,flow,,,,,147444.0,2,147444.0,147444.0,6.0,88.0,N25489,6.0,1766.0,0.0
C6643,C625,flow,,,,,147444.0,1,147444.0,,17.0,123.0,123.0,1.0,96.0,0.0
C612,C749,flow,,,,,147444.0,1,147444.0,,6.0,445.0,N1664,10.0,2405.0,12.0
C528,C8688,flow,,,,,147444.0,3,147444.0,147501.0,6.0,445.0,N6922,13.0,1897.0,3.0
C457,C749,flow,,,,,147444.0,1,147444.0,,6.0,445.0,N454,77.0,18540.0,36.0
C749,C457,flow,,,,,147444.0,1,147444.0,,6.0,N454,445.0,82.0,19968.0,36.0
C1685,C9714,flow,,,,,147445.0,5,147445.0,147449.0,6.0,N105,N4797,4.0,372.0,0.0
C1707,C9714,flow,,,,,147445.0,3,147445.0,147446.0,6.0,N105,N4922,4.0,376.0,0.0
C9714,C1685,flow,,,,,147445.0,5,147445.0,147449.0,6.0,N4797,N105,7.0,482.0,0.0
C9714,C1707,flow,,,,,147445.0,3,147445.0,147446.0,6.0,N4922,N105,7.0,482.0,0.0
C706,C14053,flow,,,,,147445.0,1,147445.0,,6.0,80.0,N1676,10.0,4593.0,1.0
C14005,C1707,flow,,,,,147445.0,1,147445.0,,6.0,N9665,N105,9.0,3598.0,10.0
C15802,C1707,flow,,,,,147445.0,1,147445.0,,6.0,N1517,N105,6.0,1218.0,10.0
C489,C1685,flow,,,,,147445.0,1,147445.0,,6.0,N1951,N105,6.0,1222.0,10.0
C8422,C1685,flow,,,,,147445.0,3,147445.0,147584.0,6.0,N17376,N105,9.0,3518.0,10.0
C13331,C1707,flow,,,,,147445.0,1,147445.0,,6.0,N280,N105,6.0,1223.0,15.0
C14589,C612,flow,,,,,147445.0,1,147445.0,,6.0,N5329,445.0,13.0,4265.0,15.0
C612,C14589,flow,,,,,147445.0,1,147445.0,,6.0,445.0,N1671,9.0,1653.0,15.0
C1685,C489,flow,,,,,147445.0,1,147445.0,,6.0,N105,N1951,4.0,2755.0,5.0
C1707,C14005,flow,,,,,147445.0,1,147445.0,,6.0,N105,N9665,6.0,2983.0,5.0
C1685,C8422,flow,,,,,147445.0,3,147445.0,147584.0,6.0,N105,N17376,6.0,2976.0,6.0
C1707,C13331,flow,,,,,147445.0,1,147445.0,,6.0,N105,N280,4.0,2762.0,6.0
C1707,C15802,flow,,,,,147445.0,1,147445.0,,6.0,N105,N1517,4.0,2758.0,6.0
C14053,C706,flow,,,,,147445.0,1,147445.0,,6.0,N1676,80.0,13.0,6311.0,61.0
C10534,C1065,flow,,,,,147446.0,8,147446.0,147483.0,17.0,N1690,389.0,1.0,233.0,0.0
C10534,C2109,flow,,,,,147446.0,3,147446.0,147446.0,17.0,N1776,389.0,1.0,189.0,0.0
C1065,C10534,flow,,,,,147446.0,8,147446.0,147483.0,17.0,389.0,N1690,1.0,193.0,0.0
C1065,C14179,flow,,,,,147446.0,2,147446.0,147446.0,6.0,389.0,N7697,10.0,5140.0,0.0
C12347,C586,flow,,,,,147446.0,5,147446.0,147449.0,17.0,138.0,138.0,1.0,204.0,0.0
C16811,C4174,flow,,,,,147446.0,1,147446.0,,17.0,137.0,137.0,2.0,156.0,0.0
C16811,C586,flow,,,,,147446.0,5,147446.0,147446.0,17.0,138.0,138.0,1.0,207.0,0.0
C18266,C5746,flow,,,,,147446.0,2,147446.0,147626.0,6.0,445.0,N1691,1.0,46.0,0.0
C1905,C1973,flow,,,,,147446.0,4,147446.0,147446.0,6.0,N12245,80.0,7.0,1698.0,0.0
C1905,C467,flow,,,,,147446.0,1,147446.0,,17.0,N1677,389.0,1.0,237.0,0.0
C1973,C1905,flow,,,,,147446.0,4,147446.0,147446.0,6.0,80.0,N12245,5.0,448.0,0.0
C2109,C10534,flow,,,,,147446.0,3,147446.0,147446.0,17.0,389.0,N1776,1.0,195.0,0.0
C4077,C586,flow,,,,,147446.0,6,147446.0,147446.0,6.0,N10093,N676,9.0,2977.0,0.0
C4077,C706,flow,,,,,147446.0,2,147446.0,147446.0,6.0,N10532,80.0,6.0,389.0,0.0
C4077,C467,flow,,,,,147446.0,1,147446.0,,17.0,N1673,389.0,1.0,237.0,0.0
C4174,C16811,flow,,,,,147446.0,1,147446.0,,17.0,137.0,137.0,2.0,180.0,0.0
C457,C10534,flow,,,,,147446.0,4,147446.0,147447.0,6.0,389.0,N10594,8.0,1855.0,0.0
C457,C5681,flow,,,,,147446.0,3,147446.0,147664.0,17.0,389.0,N1606,1.0,117.0,0.0
C467,C1905,flow,,,,,147446.0,1,147446.0,,17.0,389.0,N1677,1.0,193.0,0.0
C467,C4077,flow,,,,,147446.0,1,147446.0,,17.0,389.0,N1673,1.0,193.0,0.0
C5154,C586,flow,,,,,147446.0,2,147446.0,147446.0,1.0,N238,N202,2.0,120.0,0.0
C5583,C706,flow,,,,,147446.0,1,147446.0,,6.0,N1649,80.0,9.0,5447.0,0.0
C5681,C457,flow,,,,,147446.0,3,147446.0,147664.0,17.0,N1606,389.0,1.0,80.0,0.0
C5746,C18266,flow,,,,,147446.0,2,147446.0,147626.0,6.0,N1691,445.0,1.0,46.0,0.0
C586,C16811,flow,,,,,147446.0,4,147446.0,147446.0,17.0,389.0,N1679,1.0,191.0,0.0
C586,C4077,flow,,,,,147446.0,6,147446.0,147446.0,17.0,389.0,N1678,1.0,193.0,0.0
C586,C5154,flow,,,,,147446.0,2,147446.0,147446.0,1.0,N202,N202,2.0,120.0,0.0
C625,C3374,flow,,,,,147446.0,2,147446.0,147446.0,1.0,N202,N202,2.0,120.0,0.0
C625,C7034,flow,,,,,147446.0,2,147446.0,147446.0,1.0,N202,N202,2.0,120.0,0.0
C7034,C625,flow,,,,,147446.0,2,147446.0,147446.0,1.0,N238,N202,2.0,120.0,0.0
C706,C4077,flow,,,,,147446.0,2,147446.0,147446.0,6.0,80.0,N10532,5.0,2658.0,0.0
C706,C5583,flow,,,,,147446.0,2,147446.0,147573.0,6.0,80.0,N1649,5.0,561.0,0.0
C4367,C1685,flow,,,,,147446.0,1,147446.0,,6.0,N756,N105,6.0,1219.0,10.0
C7529,C1707,flow,,,,,147446.0,1,147446.0,,6.0,N2806,N105,9.0,2991.0,11.0
